name,total,lat,lng
현대백화점.동아쇼핑건너,9385,35.8659,128.59009
현대시장건너,2173,35.84815,128.61308
현대시장앞,1145,35.84803,128.61283
현대해상건너,10054,35.85964,128.56248
현대해상앞,8896,35.8589,128.56122
현충로역(3번출구),11078,35.84128,128.58233
현충로역(4번출구),12083,35.84124,128.58178
현충삼거리1,20,35.83374,128.57949
현충삼거리2,2264,35.83418,128.57965
현풍경남은행건너,3755,35.69271,128.45791
현풍경남은행앞,557,35.69269,128.4577
현풍고속도로밑,33,35.70535,128.43798
현풍농협,833,35.69687,128.44411
현풍새마을금고,1478,35.69659,128.44423
현풍시외버스터미널,337,35.69917,128.44118
현풍운전시험장,297,35.70238,128.43929
현풍읍행정복지센터앞,20,35.69675,128.44793
현풍주공아파트앞,79,35.69199,128.44292
현풍중고등학교건너,109,35.69656,128.43941
현풍터미널건너,570,35.69964,128.44154
현풍터미널앞,335,35.69965,128.44138
현풍할매곰탕,492,35.6946,128.44542
현풍할매곰탕건너,175,35.69448,128.44536
협성휴포레강북건너,32,35.92276,128.55265
협성휴포레강북앞,50,35.92313,128.55283
호산초등학교건너,70,35.84873,128.47801
호텔수성건너,3467,35.82507,128.62198
호텔수성앞,3833,35.82499,128.6219
홈플러스내당점건너,7971,35.86087,128.56441
홈플러스내당점앞,3439,35.86123,128.56447
홈플러스대구점건너,8884,35.88111,128.59636
홈플러스대구점앞,12005,35.88114,128.59606
홈플러스동촌점건너,2353,35.88487,128.65622
홈플러스동촌점앞,5106,35.88525,128.65603
홈플러스칠곡점건너,3957,35.94569,128.55624
홈플러스칠곡점앞,4392,35.94547,128.55612
홍천사건너,134,35.80879,128.48237
화남초등학교건너,624,35.80038,128.49765
화남초등학교앞,1073,35.80039,128.49814
화동초등학교건너,125,35.80051,128.51
화동초등학교앞,174,35.8005,128.50988
화랑교1,471,35.87707,128.66302
화랑교2,1795,35.87728,128.66247
화성그랜드건너,99,35.94086,128.57036
화성그랜드앞,65,35.94057,128.56981
화성센트럴파크,329,35.93507,128.56208
화성쌍용타운건너,342,35.86351,128.61182
화성쌍용타운앞1,240,35.86237,128.61426
화성쌍용타운앞2,33,35.86309,128.61168
화성전문요양원건너,40,35.83112,128.60774
화성전문요양원앞,151,35.83159,128.60747
화성파크뷰건너,1386,35.80664,128.62231
화성파크뷰앞,269,35.80662,128.62228
화원고등학교건너,16945,35.7973,128.48706
화원고등학교앞,2595,35.79825,128.48888
화원농협주유소건너,1180,35.80485,128.49489
화원농협주유소앞,1663,35.80501,128.49428
화원본리1교1,90,35.78993,128.52023
화원삼주타운건너,1308,35.80761,128.48816
화원삼주타운앞,83,35.80754,128.48876
화원시장건너,627,35.80098,128.50111
화원시장앞,311,35.80101,128.50081
화원영농자재판매상건너,3,35.79988,128.50078
화원유원지(사문진주막촌),272,35.81014,128.47802
화원유원지건너,30,35.80943,128.4785
화원유원지입구,19,35.80944,128.47877
화원초등학교건너,19685,35.80387,128.49918
화원초등학교앞,7173,35.80377,128.49953
화전동2,161,35.96282,128.63128
황금2동치안센터건너,410,35.84861,128.61666
황금2동치안센터앞,1140,35.8485,128.61681
황금네거리1,8788,35.83863,128.62437
황금네거리2,6234,35.83878,128.62379
황금시장건너,106,35.84647,128.62052
황금시장앞,549,35.84654,128.62104
황금초등학교건너,852,35.84471,128.61661
황금초등학교앞,1759,35.84425,128.61689
황금힐스테이트,1962,35.84049,128.63697
황제맨션건너,1660,35.86305,128.56419
황제맨션앞,835,35.8639,128.56409
효동초등학교건너,1449,35.88327,128.64407
효동초등학교앞,1941,35.88311,128.64428
효목네거리1,3131,35.87573,128.6454
효목네거리2,737,35.87555,128.64591
효목네거리3,2190,35.87727,128.64633
효성타운앞,2023,35.8346,128.60359
효자강순항나무,10,35.93254,128.68396
흥사단 대구지부건너,1909,35.86137,128.63993
흥사단 대구지부앞,2087,35.86121,128.63994
흥성정공건너,56,35.82513,128.49993
흥성정공앞,196,35.82586,128.49998
희망교1,367,35.84761,128.60496
희망교2,422,35.84747,128.60446
(주)성안건너,10,35.91494,128.62449
IHL앞,1,35.68319,128.46443
NH농협혁신도시지점건너,27,35.87761,128.73257
STX메탈앞,17,35.8462,128.49177
㈜윔스앞,136,35.81939,128.50769
강동초교앞,6,35.86736,128.72917
강정(종점),12,35.84288,128.46398
검단동행정복지센터앞,11,35.91296,128.6259
검단상가아파트건너,9,35.91659,128.6263
검단상가아파트앞,36,35.91654,128.62589
경대교앞,33,35.88604,128.60076
경동산업앞,5,35.91133,128.61203
경북공무원교육원1,2,nan,nan
경원고등학교건너,766,35.86441,128.52525
고래들공원건너,19,35.69533,128.45162
고봉리,1,35.64974,128.43786
공단하수처리장앞,21,35.72369,128.43849
구룡촌앞,3,35.77984,128.58481
구삼폭포앞,1,35.77203,128.58062
국가물산업클러스터앞,24,35.64676,128.4178
국립대구과학관정문건너,170,35.68527,128.46643
국립대구과학관정문앞,106,35.68534,128.46624
귀남지휴게소1,0,35.76891,128.5127
금포1교2,1,35.77143,128.42374
금호서한이다음아파트건너,21,35.89691,128.51176
금호천년나무8단지앞,27,35.89775,128.50948
기곡리1,2,35.92538,128.44392
김흥1리앞,7,35.754,128.49355
냉천2리,3,35.77936,128.64931
노곡교1,6,35.90054,128.56637
노곡교2,106,35.90048,128.56628
노원네거리4(기업은행),114,35.89845,128.57917
노이3리1,0,35.76775,128.42734
농촌진흥원입구,26,35.95454,128.55484
능성동(종점)1,92,35.96334,128.74292
다사초등학교건너,21,35.86763,128.45772
단산리입구,32,35.77142,128.65337
달서구새마을회앞,21,35.84196,128.53509
달서자동차검사소건너,77,35.81292,128.51626
달서자동차검사소앞,19,35.81281,128.51669
달서천하수종말처리장건너,0,35.88291,128.54222
달성군선거관리위원회건너,13,35.80453,128.50549
달성군선거관리위원회앞,1,35.80463,128.50555
달성산업단지관리공단2,41,35.73012,128.4545
달성예비군훈련장건너,4,35.77209,128.41682
달창저수지,1,35.64508,128.47136
당정마을입구,1,35.98919,128.61856
당정마을입구건너,2,35.9891,128.61843
대1리용흥지앞,0,35.66582,128.43004
대곡고등학교앞,82,35.8039,128.53738
대곡공원앞,84,35.80712,128.52822
대곡청구아파트건너,1,35.80763,128.51618
대곡파출소1,28,35.80411,128.52858
대곡파출소2,64,35.80379,128.52847
대구세명학교건너,104,35.86397,128.5237
대구역서희스타힐스앞,41,35.87884,128.58979
대구예담학교,20,35.95471,128.58118
대구전자공고남편,72,35.84676,128.52934
대구학생문화센터,82,35.85225,128.52914
대구한의대학교부속한방병원건너,136,35.83737,128.60697
대덕승마장앞,24,35.82307,128.55371
대동공업건너,69,35.72612,128.45695
대리,5,35.66428,128.42269
대리마을앞,54,35.66493,128.42112
대명중학교건너,56,35.83244,128.57933
대실역2,19,35.85664,128.46502
대원사건너(공산동),4,nan,nan
대일1리마을회관건너,57,35.7681,128.64863
대중인벤트,68,nan,nan
대한수목원건너,28,35.97258,128.62987
덕산마을앞,55,35.98447,128.62276
도곡교1,42,35.92855,128.59999
도남동,7,35.96148,128.58401
도동청구타운건너,4,35.90919,128.64865
도학동1,1,35.97218,128.7012
동곡1리2,36,nan,nan
동곡1리3,0,35.8663,128.41433
동곡치안센터앞,1,35.87758,128.41652
동성에스티에스앞,12,35.87494,128.46355
동천역2,86,35.93704,128.55767
동화골든빌(북편),75,35.94624,128.56216
두리봉터널종점건너,97,35.84369,128.64239
만촌체육공원,43,35.87455,128.65755
모래정마을건너,22,35.96006,128.72495
목단1리,0,35.62498,128.41931
무등1리3,2,35.92824,128.46328
무림제지앞2,47,35.89597,128.58869
무태교,0,35.90259,128.59634
문양리2,1,35.8576,128.43542
박곡리(시외방향),4,35.88516,128.48598
박곡리해랑포건너,72,35.88707,128.49551
방천리1,23,35.88552,128.50389
방천리2,8,35.88551,128.50358
방촌건널목,13,35.8803,128.66963
베어산업앞,7,35.91408,128.61353
보성기계건너,217,35.89799,128.56852
보훈병원건너,1,35.80236,128.55061
봉촌1리2,1,35.86159,128.40598
부곡리,0,35.85204,128.44106
사수초등학교건너,98,35.90173,128.51402
사월보성2차건너,12,35.83916,128.7157
삼덕동2,84,35.83369,128.67857
삼성물류센터앞,33,35.84229,128.4917
삼우섬유앞,75,35.82478,128.50316
삼육구가든건너,1,35.93146,128.67421
삼익THK앞,48,35.83546,128.51582
새론중학교앞,39,35.87849,128.72548
서재들,91,35.87374,128.48762
설티고개(달성공단방면),0,35.74471,128.48302
성광고등학교앞,71,35.90998,128.62439
성동앞,29,35.85549,128.72218
성림첨단산업앞,97,35.83664,128.48588
성명여자중학교,157,35.86887,128.58606
성서4차산업단지앞1,50,35.81659,128.50567
성서공단물류센터,91,35.83091,128.49993
성주사건너,30,35.8815,128.49857
세천리1,153,35.87695,128.47178
세하건너,67,35.68615,128.45797
송현공원건너,116,35.83031,128.55655
송현교2,2,35.82598,128.5566
숙천초교건너,10,35.87675,128.75238
신당리2,5,35.79416,128.44176
신매태성아파트,8,35.83474,128.70556
신무3교(하행),0,35.98839,128.67149
신성교,58,35.87532,128.60806
아주철강건너,60,35.87317,128.46671
아주철강앞,6,35.87345,128.46672
안심고가교하부1,48,35.879,128.70167
앞산태왕아너스건너,1,35.83718,128.59522
양지마을건너,5,35.94566,128.54416
에이스이노텍앞,2,35.87058,128.46705
에코테마파크대구숲남문앞,7,35.79325,128.62925
연화리1,0,nan,nan
영남네오빌앞,254,35.94189,128.5601
영진산업,104,35.82797,128.4999
영풍열처리건너,16,35.6811,128.45769
옥포LH천년나무2단지앞,11,35.77944,128.43844
옥포벚꽃길2,2,35.78402,128.47679
옥포중앙교회앞,24,35.79102,128.44304
월촌고가교1,26,35.8151,128.54897
유가차천1,109,35.67371,128.4484
율하천4교1,3,35.88547,128.70628
음리,0,35.6968,128.48268
이곡양수장건너,3,35.9323,128.60393
이천동(종점),0,35.83817,128.65522
이천리(시내방향),13,35.88897,128.46831
인지초등학교입구,0,35.88439,128.56528
일심제약,91,35.82972,128.50001
장기영남네오빌,5,35.84796,128.52779
장기초등학교2,13,35.84351,128.52736
장기파랑새마을앞,2,35.84525,128.52802
장성초등학교앞,187,35.84955,128.52279
전기재료관2,18,35.90396,128.60777
정부대구지방합동청사후문1,8,35.80475,128.5178
조암네거리2,47,35.82085,128.51922
죽곡푸르지오2단지1,11,35.85001,128.46743
중대1동회관앞,565,35.98527,128.63764
중리삼거리1,7,35.97765,128.63083
진인동(진정마을)1,6,35.95848,128.71488
진인동(진정마을)2,0,35.9582,128.71461
진흔건설기계공업,48,35.9156,128.61908
창1리2,0,35.65887,128.41881
첨단의료산업진흥재단건너,67,35.87807,128.73538
초곡리입구앞,20,35.69704,128.46193
측백나무숲앞,3,35.91899,128.6632
칠곡IC 1,55,35.93403,128.54154
칠곡경북대병원정문건너,21,35.9549,128.56421
칠곡경북대병원후문건너2,85,nan,nan
칠성우방타운,38,35.88011,128.59222
태전두성3차건너,12,35.9236,128.5421
태전육교2,24,35.92117,128.54166
퇴계마을건너,0,35.78662,128.65115
평리5동행정복지센터건너,37,35.87441,128.54871
평화씨엠비앞,155,35.74069,128.46427
푸드웰앞,12,35.83541,128.50054
하빈농협입구,0,35.89998,128.44053
하빈면사무소앞,1,35.90159,128.44518
하빈우체국앞,0,35.90313,128.44567
하빈초등학교앞,8,35.90076,128.44251
학산아파트건너,10,35.69281,128.44974
한걸고정마을,14,35.98799,128.63728
한국델파이건너,19,35.73078,128.4509
한국도로공사건너,42,35.93643,128.54132
한국산업인력공단앞,12,35.83556,128.50448
한국생산기술연구원건너,2,35.69126,128.46978
한국생산기술연구원앞,3,35.69056,128.47004
한국정보화진흥원,157,35.88073,128.73059
한국한의학연구원앞,29,35.88163,128.73202
한국환경자원공사,21,35.83485,128.48699
한국환경자원공사건너,8,35.83506,128.48655
한서기전건너,125,35.87846,128.46357
한서기전앞,79,35.87835,128.46366
항공교통본부앞,5,35.89196,128.70308
행정2리앞,0,35.78614,128.64445
혁신2근린공원,496,35.88144,128.7324
현대메카닉스건너,20,35.63975,128.42584
현풍삼거리,5,35.7006,128.43892
현풍주공아파트,11,35.69177,128.44291
현풍중고등학교,30,35.69688,128.43923
호산초등학교앞,68,35.84898,128.47813
화영테크건너,295,35.83956,128.48167
화영테크앞,103,35.83975,128.48221
희성전자건너,138,35.84512,128.47798
희성전자앞,45,35.84526,128.47816
강북중학교건너,10,35.93908,128.56577
경주최씨종가2,0,35.90122,128.68568
금호119안전센터앞,2,35.89627,128.5218
내동건너,0,35.9558,128.66563
녹동서원앞,5,35.72303,128.64653
다사체육공원앞,0,35.88958,128.47818
달서공고앞,9,35.8248,128.53824
달성취수장건너,2,35.73169,128.42717
매골1,2,35.96976,128.62869
모개월입구,0,35.92866,128.44235
문양기지창건너,3,35.85896,128.43599
문양리입구1,4,35.867,128.42427
박석진교,6,35.70702,128.43711
본리근린공원건너,0,35.73628,128.46524
부곡리건너,1,35.85191,128.44079
부영7단지앞,4,35.93415,128.56606
비슬초등학교앞,3,35.69677,128.45703
새각단건너,41,35.80042,128.5289
샛터마을입구,0,35.74963,128.65084
성불사앞,0,35.96018,128.72788
성서초등학교앞,14,35.8511,128.51226
송정동2,7,35.98691,128.6222
송해공원,5,35.77061,128.48945
숙천초교앞,5,35.87683,128.75249
신무동2,0,35.98583,128.67325
앞산보성타운건너,21,35.83579,128.59502
연경3,2,35.94117,128.61388
연경4,15,35.94169,128.61453
연호동(종점),0,35.83655,128.66744
연호역(3번출구)건너,0,35.84518,128.67224
열병합발전소앞,0,35.88245,128.54857
월배차량기지건너,58,35.81541,128.51295
율금초등학교앞,0,35.86192,128.69249
응암1리1,0,35.65472,128.4255
장기초등학교1,2,35.84366,128.52774
정대숲앞,0,35.7501,128.55711
조양회관건너,24,35.87656,128.65637
중앙교육연수원앞,8,35.88412,128.73147
창2리2,2,35.65888,128.40884
창리입구1,1,nan,nan
칠성시장(양친회신협)건너,2,35.87809,128.6013
하빈농협동곡지점1,0,35.8772,128.42146
하빈농협앞,0,35.90075,128.4431
한걸마을앞,2,35.98329,128.63597
해안초등학교뒤,0,35.8969,128.68254
현풍주공아파트2,3,35.6899,128.44614
홍천사입구,9,35.80892,128.48237
화전동1,2,35.96214,128.63143
고래들공원앞,9,35.69597,128.4531
공군기지관사입구,7,35.90095,128.67418
공단하수처리장건너,9,35.72343,128.43808
관음변전소2,14,35.94247,128.5425
달서중고등학교,2,35.88439,128.42197
달서중고등학교,2,35.88622,128.42123
달성스포츠파크앞,0,35.70101,128.4418
당동마을앞,0,35.95481,128.70382
대구환경공단달성사업소건너,0,35.63969,128.41676
덕곡(대구선명학교),4,35.99521,128.61222
도남동(종점),7,35.96916,128.58877
동화교1,2,35.98421,128.69829
반송4교건너,5,35.75439,128.50324
범물2동행정복지센터앞,7,35.81718,128.64497
삼덕동1,18,35.83333,128.67843
삼리리1(논공),6,35.76634,128.40672
상리동입구1,0,35.88202,128.53206
상리마을앞,23,35.97977,128.62818
새터앞,0,35.79674,128.51088
샤니삼거리2,1,35.73386,128.46204
성산리1,13,35.8081,128.48637
세하앞,4,35.68645,128.45773
수목원풍경그린아파트건너,20,35.80056,128.53313
연호역(3번출구),0,35.84554,128.67206
열병합발전소건너,0,35.88257,128.54859
우록리(선흥사입구),0,35.7249,128.65256
율하천6교1,2,35.89143,128.70832
이시아폴리스롯데몰앞,36,35.92065,128.63553
칡골마을앞,0,35.95426,128.7023
터실마을,0,35.92036,128.43618
하나원전문장례식장,2,35.71363,128.44368
하빈주유소앞,1,35.89133,128.42485
한라하우젠트건너,341,35.94838,128.56457
한양공작맨션건너,1,35.93556,128.55486
IHL건너,0,35.68327,128.46429
가태2리마을입구,0,35.65156,128.47361
검단동주민센터2,5,35.91268,128.62808
고봉리2,0,35.64965,128.43783
능성동입구앞,0,35.95884,128.711
다사역(4번출구),6,35.86422,128.45902
대구국제사격장,0,35.91054,128.52528
대구보훈요양원건너,0,35.88637,128.41026
대구학생수련관입구앞,24,35.97891,128.69938
덕곡삼거리1,5,35.97522,128.63004
도동서원,0,35.70177,128.37221
동북주유소앞,1,35.95224,128.63454
모개월앞,1,35.92877,128.44239
문산리,0,35.85361,128.43136
문주마을2,0,35.90155,128.5263
불로화훼단지건너,16,35.90646,128.64008
서영기공앞,1,35.63723,128.42983
송정동4,2,35.98833,128.62489
수리리,0,35.66504,128.39637
옥분리1,3,35.75216,128.64985
주2리(최정사입구),0,35.75438,128.64963
태전우방타운1차,5,35.916,128.54224
평촌2리,0,35.64542,128.44912
김흥2리앞,0,35.7462,128.48604
다리골,1,35.92967,128.67032
문양리입구2,0,35.86726,128.42439
보성기계앞,2,35.89835,128.56819
봉촌낙동길입구건너,0,35.86148,128.3939
부동삼거리,0,35.88869,128.67915
비산5동행정복지센터,0,35.88466,128.56982
새마을건너,0,35.79324,128.60685
송정동1,1,35.9871,128.62264
송정마을1,2,35.74459,128.65309
웃갈미마을앞,0,35.95321,128.69872
정대리(대구미술광장건너),0,35.75538,128.56709
진인동(양지마을)건너,1,35.96309,128.71691
푸르밀대구공장건너,0,35.73987,128.46922
가태리마을회관앞,0,35.64991,128.47299
강동중·고등학교,1,35.86663,128.72889
다사체육공원건너,1,35.88951,128.47806
달성문화원건너,0,35.69852,128.45039
대구그린파워건너,5,35.88173,128.70359
무등1리1,0,35.9206,128.4601
무등보건진료소건너,0,35.9237,128.46198
사창마을건너,0,35.64691,128.44531
새터건너,0,35.79667,128.51077
설화명곡역(4번출구),3,35.79708,128.49147
신성중공업건너,1,35.6337,128.42804
월배국민체육센터건너,24,35.80216,128.5357
유곡사거리1,10,35.67495,128.46014
칠성시장(양친회신협),47,35.87801,128.60148
혜성정공,5,35.91585,128.6199
화원영농자재판매상앞,0,35.79999,128.50079
가천동앞,4,35.85141,128.68532
노이3리2,0,35.76699,128.42776
명곡1리입구1,0,35.78987,128.50097
우록리(자양마을)건너,0,35.72406,128.65025
조야초등학교앞,2,35.90896,128.57691
화원본리1교2,0,35.78969,128.52021
경북농업기술원앞,1,35.95732,128.56002
구삼폭포건너,0,35.77157,128.58064
금포새터길2,1,35.77299,128.42654
문양리(서부실),0,35.87373,128.43603
박곡리해랑포앞,0,35.88711,128.49573
송정동3,0,35.98834,128.62465
칠곡경대병원역건너,5,35.96016,128.56063
감문1리1,1,35.89401,128.42859
골안골지하보도앞,1,35.83118,128.57055
내리1,1,35.64113,128.40666
매천대교2,3,35.89595,128.53983
용연사시설집단지구앞,6,35.75371,128.5067
교항리마을입구건너,1,35.78536,128.44662
다사읍행정복지센터앞,1,35.86065,128.45382
다사초등학교앞,1,35.86775,128.45783
대원사건너,0,35.96298,128.73912
서부소방서,2,35.88215,128.55368
달성산업단지관리공단1,1,35.73016,128.45421
담안마을1,79,35.74739,128.65181
응암1리2,0,35.65484,128.42549
주리(삼진식당),0,35.75825,128.65095
백안교1,0,35.95306,128.69417
상리동종점,1,35.88336,128.52989
옥연지,1,35.77517,128.48775
용계동3,1,35.8805,128.68785
인산마을회관앞,3,35.95536,128.71426
정대2리마을회관앞,0,35.74772,128.55671
대구우편집중국(동편),0,35.91093,128.61554
매곡정수사업소앞,0,35.85816,128.4522
삼산리입구앞,1,35.74045,128.65657
연젓마을건너,0,35.9185,128.44519
율하천5교2,3,35.88753,128.70555
팔공한마음주유소,1,35.99124,128.61633
행정2리건너,0,35.78637,128.64617
현풍읍행정복지센터건너,0,35.69649,128.44846
가창댐,0,35.79784,128.61568
경상북도농업인회관,0,35.95681,128.55821
두천마을입구,0,35.93402,128.46098
문양역건너,0,35.86356,128.43785
영조아파트건너,2,35.86649,128.72646
대곡중학교건너,4,35.80721,128.53285
명곡1리입구2,0,35.78961,128.50143
솔비식당입구,0,35.7552,128.44787
신덕마을입구,87,35.88272,128.69077
신무3교(상행),0,35.98829,128.67168
경북공무원교육원2,0,nan,nan
금포1교3,1,35.77193,128.42451
우록리(부곡장식당),0,35.72671,128.65611
방짜유기박물관앞,0,35.96433,128.69799
경주최씨종가1,0,35.90268,128.68615
달서천하수종말처리장앞,0,35.88305,128.54204
대구그린파워앞,0,35.88159,128.70372
숙천2동마을회관앞,0,35.88191,128.75364
계명대학교동산병원앞,1031,35.85314,128.48022
대구지방경찰청건너,136,35.82857,128.63327
대평교회앞,2,35.93688,128.46778
창1리1,0,35.65885,128.41848
행정1리앞,0,35.78175,128.65421
삼산리(범동교)건너,3,35.73355,128.65998
중뫼마을앞,0,35.70367,128.49474
신세월입구,0,35.61738,128.40285
다사주공아파트앞,1,35.86642,128.45684
상리마을건너,0,35.97951,128.62876
이현고개삼거리,0,35.88002,128.45954
학산아파트앞,14,35.69153,128.44908
(주)영화건너,1,35.63367,128.4233
LH13단지아파트앞,0,35.8819,128.75246
한정리(한정초교건너),1,35.64753,128.4554
송정1동,5,35.98645,128.6217
율하천4교2,0,35.88529,128.7063
징리보건소,0,35.66887,128.38211
갓골앞,4,35.91575,128.65971
무등2리,0,35.91435,128.45136
이천동,0,35.84225,128.66339
팔거교,1,35.95952,128.55576
연화리2,4,35.85481,128.45064
용리앞,0,35.68958,128.50164
창2리1,0,35.65882,128.40879
인산마을회관건너,0,35.95532,128.71397
달성문화원앞,0,35.69821,128.4505
솔밭기세길건너,0,35.76211,128.49082
용수동1,0,35.97547,128.67589
감문1리3,0,35.89729,128.43516
대한수목원앞,5,35.97251,128.62996
교항2리마을입구,0,35.78514,128.44657
노이2리건너,0,35.76031,128.43549
연호동,0,35.84033,128.67047
국가물산업클러스터건너,1,35.64681,128.41749
무등보건진료소앞,2,35.92338,128.4619
대산,0,35.63876,128.50944
덕산마을건너,3,35.98465,128.62276
송호지서편1,4,35.88978,128.70252
삼산리(은지가든),0,35.7294,128.65766
귀남지휴게소2,0,35.76898,128.51261
국립식량과학원대구시험지,0,35.9071,128.44465
송호지서편2,0,35.88962,128.70265
강정보(디아크문화관)건너,1,35.8432,128.46564
모래정마을앞,0,35.95991,128.72501
김흥2리건너,0,35.7463,128.48591
부인사건너,0,35.99241,128.67361
수태골앞,0,35.99274,128.68141
칠곡경북대병원후문앞,165,35.95612,128.56582
파계사입구건너,0,35.98987,128.63775
파계사입구앞,3,35.98997,128.6374
팔공학생야영장입구앞,0,35.98961,128.66879
구룡촌건너,0,35.77919,128.58413
부인사앞,0,35.99271,128.6739
팔공학생야영장입구건너,0,35.98979,128.66903
수태골건너,81,35.99266,128.68133
한국클래드텍앞,1,35.63614,128.41973
능성동예비군훈련장,0,35.96137,128.73252
대구환경공단달성사업소앞,0,35.63994,128.4163
숙천2동마을회관건너,0,35.88193,128.75359
천내영남맨션,0,35.80601,128.50014
정대2리(잿들마을)앞,0,35.73817,128.55563
현내2리중방마을앞,0,35.90494,128.44506
천내우방1차,4,35.80704,128.49918
대암2리,0,35.61775,128.39253
구라3리2,0,35.81427,128.48739
구지중학교건너,0,35.66036,128.41722
구지중학교앞,4,35.65983,128.41761
국립대구과학관(북편),0,nan,nan
국립대구과학관앞,15,35.6866,128.46352
대구혁신LH4단지아파트,1,35.88481,128.71977
문주마을1,0,35.9021,128.52663
북구 동호동(종점)1,18,35.96115,128.55857
북구 동호동(종점)2,109,35.96152,128.55852
새론중학교남편1,2,35.87789,128.72412
새론중학교남편2,1,35.87788,128.72437
신서그린빌아파트,2,35.87397,128.72406
위남마을,9,35.92763,128.63675
유곡사거리2,24,35.67452,128.45987
이시아폴리스더샵1단지남편,94,35.92518,128.64061
황금고가교네거리,24,35.84068,128.64094
국립대구과학관건너,0,35.68649,128.46318
대구일과학고등학교,0,35.88658,128.72035
신서화성파크드림아파트,1,35.87387,128.72384
달성스포츠파크건너,0,35.70115,128.44191
구라3리1,0,35.81452,128.48719
