name,total,lat,lng
이마트트레이더스앞,1513,35.89048,128.55567
이시아폴리스더샵1단지,1275,35.92461,128.64114
이시아폴리스더샵2단지,1866,35.92576,128.64159
이시아폴리스롯데몰건너,289,35.92044,128.63513
이시아폴리스롯데몰앞,340,35.92065,128.63553
이월드(구.우방랜드)건너,73,35.85578,128.56229
이월드(구.우방랜드)앞,52,35.8553,128.56046
이월드(구.우방랜드)정문,1915,35.85432,128.5605
이월드(구.우방랜드)후문건너,311,35.85554,128.56797
이월드(구.우방랜드)후문앞,302,35.85539,128.56817
이진캐스빌건너,101,35.78234,128.44062
이진캐스빌앞,510,35.7826,128.44022
이천새마을금고건너,199,35.8469,128.60426
이천치안센터건너,1292,35.8481,128.604
이현삼거리1,291,35.87865,128.53832
이현삼거리2,75,35.87732,128.53949
이현삼거리3,282,35.87844,128.54118
이현자동차검사소건너,198,35.8739,128.53899
이현자동차검사소앞,329,35.87382,128.53865
이현지구대건너,373,35.86878,128.54393
이현지구대앞,426,35.86893,128.54273
인동촌시장건너,1477,35.87913,128.57433
인동촌시장입구,260,35.87929,128.57285
인산마을앞,70,35.95563,128.70564
인산마을회관건너,0,35.95532,128.71397
인터불고호텔건너,22,35.87283,128.65885
인터불고호텔앞,91,35.87301,128.65908
입석중학교건너,1363,35.89104,128.64564
입석중학교앞,1250,35.89116,128.64496
장관빌라앞,139,35.82807,128.55956
장기초등학교,159,35.84482,128.52826
장기초등학교1,27,35.84366,128.52774
장기초록나라건너,3916,35.84548,128.53077
장기초록나라앞,433,35.84487,128.53059
장기파랑새마을앞,45,35.84525,128.52802
장동초등학교건너,314,35.8435,128.532
장동초등학교앞,815,35.84363,128.5329
장산초등학교건너,38,35.85396,128.52644
장산초등학교앞,55,35.8541,128.52626
장성초등학교건너,2604,35.84869,128.52437
장성초등학교앞,900,35.84955,128.52279
장태실마을건너,377,35.89483,128.53605
장태실마을앞,530,35.895,128.53585
적십자혈액원건너,280,35.8781,128.57886
적십자혈액원앞,756,35.87834,128.57843
전기안전공사건너,738,35.88392,128.63494
전기안전공사앞,322,35.88383,128.63461
전기재료관1,287,35.90522,128.607
전기재료관2,164,35.90396,128.60777
전자관,459,35.90696,128.60863
전자상가,814,35.90535,128.6052
정동고등학교건너,1801,35.8736,128.69503
정동고등학교앞,911,35.87372,128.69463
정부대구지방합동청사건너,17,35.80381,128.51729
정부대구지방합동청사앞,115,35.80406,128.51658
정부대구지방합동청사후문1,16,35.80475,128.5178
정부대구지방합동청사후문2,117,35.80487,128.51781
정평성당건너,538,35.83642,128.72504
정화우방팔레스,2854,35.83856,128.61191
정화우방팔레스건너,1155,35.83674,128.61183
제일여자상업고등학교건너,2572,35.84177,128.5447
제일여자상업고등학교앞,1318,35.8423,128.54486
제일풍경채건너,223,35.69313,128.45519
제일풍경채센트럴건너,113,35.68916,128.46496
제일풍경채센트럴앞,32,35.68936,128.46601
제일풍경채앞,1136,35.69327,128.455
조달청건너,878,35.85534,128.51445
조달청앞,322,35.85522,128.51463
조암네거리1,163,35.82106,128.51922
조암네거리2,74,35.82085,128.51922
조암초등학교건너,381,35.82544,128.5276
조암초등학교앞,456,35.82484,128.52668
조야동(종점),244,35.91081,128.57664
조야초등학교건너,58,35.90881,128.57685
조양회관,45,35.87674,128.65573
조양회관건너,43,35.87656,128.65637
조일로봇고등학교(종점),102,nan,nan
주1리2,8,35.76204,128.65137
죽곡2지구1,39,35.85259,128.46436
죽곡2지구2,97,35.85294,128.46457
죽곡푸르지오2단지1,24,35.85001,128.46743
죽곡푸르지오2단지2,40,35.85008,128.46686
죽전119안전센터건너,632,35.85354,128.53716
죽전119안전센터앞,808,35.85237,128.53739
죽전그린빌건너,1131,35.85888,128.5329
죽전그린빌앞,461,35.85872,128.53416
죽전네거리1,2007,35.84964,128.53438
죽전네거리2,1895,35.85007,128.53544
죽전네거리3,261,35.85122,128.53708
중구보건소건너,1966,35.87692,128.58489
중구보건소앞,710,35.87709,128.58496
중구청건너,1579,35.86884,128.6072
중구청앞,6394,35.86894,128.6069
중동교1,3841,35.84118,128.60498
중동교2,177,35.84141,128.60533
중동네거리1,709,35.84058,128.61376
중동네거리2,1732,35.84069,128.61495
중동서울아파트건너,61,35.84408,128.6078
중동서울아파트앞,13,35.84375,128.60815
중동시장건너,3325,35.84082,128.61103
중동시장앞,869,35.84109,128.60964
중동치안센터건너,61,35.84739,128.6085
중동치안센터앞,93,35.84728,128.60852
중동행정복지센터건너,159,35.84686,128.61376
중동행정복지센터앞,30,35.84696,128.61446
중리광명맨션건너,448,35.86165,128.5475
중리광명맨션앞,716,35.86177,128.54744
중리롯데캐슬앞,1078,35.86896,128.5473
중리롯데캐슬정문앞,179,35.86638,128.54971
중리삼거리1,137,35.97765,128.63083
중리시장건너1,204,35.86853,128.54931
중리시장건너2,679,35.86837,128.54953
중리시장앞,764,35.86937,128.54835
중리중학교,117,35.86342,128.55046
중마을(갓바위방향),75,35.96614,128.72114
중부소방서건너,384,35.86312,128.57567
중부소방서앞,474,35.86305,128.57676
중석타운건너,184,35.79713,128.62582
중석타운앞,40,35.79665,128.62659
중소기업관건너,436,35.90785,128.61675
중소기업관앞,100,35.90784,128.61658
중소기업지원센터,63,35.83242,128.55536
중심마을,1,35.95861,128.68454
중앙교육연수원앞,37,35.88412,128.73147
중앙일보건너,465,35.8359,128.51
중앙일보앞,96,35.83594,128.51249
중흥S클래스건너,1193,35.69965,128.46536
지묘동1,391,35.94098,128.63929
지묘초등학교건너,92,35.94228,128.63764
지묘초등학교앞,64,35.94345,128.6376
지산동서맨션건너,862,35.82633,128.63361
지산동서맨션앞,184,35.82539,128.63355
지산목련아파트건너,386,35.82127,128.63233
지산목련아파트앞,791,35.82133,128.6321
지산시영아파트1단지건너,687,35.82208,128.62966
지산시영아파트1단지앞,139,35.82226,128.62915
지산영남맨션앞,272,35.82353,128.63253
지산우방아파트,173,35.82354,128.63266
지산중학교입구,211,35.82611,128.62716
지산청구타운건너,1720,35.82426,128.63373
지산청구타운앞,321,35.82431,128.63393
지산타운건너,266,35.8227,128.6416
지산타운앞,2962,35.82265,128.64156
지산한라타운건너,343,35.82277,128.6375
지산한라타운앞,2533,35.823,128.63668
지산현대주택건너,636,35.82047,128.63457
지산현대주택앞,528,35.82062,128.63449
지산화성파크드림,215,35.82713,128.62747
지저동행정복지센터건너,1075,35.8937,128.6374
지저동행정복지센터앞,966,35.89384,128.63756
진달래아파트건너,1991,35.8701,128.55263
진달래아파트앞,1832,35.86975,128.5517
진월초등학교건너,236,35.81009,128.52633
진월초등학교앞,431,35.81005,128.5264
진인동(진정마을)1,0,35.95848,128.71488
진천역(1번출구),3382,35.81373,128.52183
진천역(2번출구),2139,35.81348,128.52109
진천청구타운건너,388,35.81229,128.52512
진천청구타운앞,242,35.81215,128.52504
차량등록사업소건너1,188,35.86677,128.63758
차량등록사업소건너2,883,35.86632,128.63823
차천네거리1,869,35.67339,128.44913
창리1,31,35.66474,128.41785
창리입구1,48,nan,nan
첨단의료산업진흥재단건너,28,35.87807,128.73538
첨단의료산업진흥재단앞,47,35.87844,128.73572
청구고등학교건너,1063,35.86712,128.62363
청구고등학교앞,1519,35.86758,128.6219
청구그린맨션1차건너,1470,35.8373,128.54955
청구그린맨션1차앞,1168,35.83705,128.54957
청구시장건너,462,35.86442,128.64386
청구시장건너2,347,35.86393,128.64582
청구시장북편,254,35.86646,128.64372
청구시장북편건너,306,35.86676,128.64408
청구시장앞,640,35.86424,128.64398
청구중동아파트,384,35.83961,128.6077
청구타운건너,532,35.86037,128.60413
청구타운앞,134,35.86138,128.60347
청기와주유소건너,986,35.87803,128.64836
청기와주유소앞,1595,35.8776,128.64791
청남타운건너,211,35.85383,128.4997
청남타운앞,560,35.8538,128.49987
청라언덕(신남)역(1번출구),695,35.86469,128.58118
청라언덕(신남)역(2번출구),74,35.86427,128.5807
청라언덕(신남)역(8번출구),245,35.86519,128.58387
청백다례원,280,35.83486,128.613
청소년수련원건너,37,35.82109,128.55186
청운맨션건너,132,35.85677,128.60453
청운맨션앞,666,35.85717,128.60475
충혼탑건너,20,35.8333,128.58457
충혼탑앞,142,35.83308,128.58515
칠곡2차영남타운건너,138,35.93302,128.5619
칠곡2차영남타운앞,153,35.93272,128.56161
칠곡3차화성타운1,25,35.93661,128.56144
칠곡3차화성타운2,274,35.93857,128.56268
칠곡3차화성타운3,294,35.9366,128.56181
칠곡IC 1,232,35.93403,128.54154
칠곡경대병원역,39,35.95979,128.56061
칠곡경북대병원,103,35.95746,128.56587
칠곡경북대병원건너(50사단),107,35.95749,128.5663
칠곡경북대병원후문건너,20,nan,nan
칠곡그린빌2차건너,100,35.94267,128.56633
칠곡그린빌2차앞,744,35.94263,128.56647
칠곡그린빌3차건너,179,35.94146,128.56483
칠곡그린빌3차앞,719,35.9414,128.56479
칠곡그린빌5단지건너,130,35.94322,128.57037
칠곡그린빌5단지앞,536,35.9434,128.57026
칠곡그린빌6단지건너,32,35.94487,128.56674
칠곡그린파크1,1051,35.9435,128.56364
칠곡그린파크2,343,35.94303,128.56372
칠곡네스빌,65,35.94567,128.55874
칠곡대백맨션건너,5,35.93322,128.54
칠곡대백맨션앞,585,35.93238,128.53999
칠곡동화아파트건너,889,35.93993,128.55005
칠곡동화아파트앞,447,35.93974,128.54985
칠곡부영1단지,425,35.94558,128.56428
칠곡서한맨션앞,485,35.93378,128.54481
칠곡시장건너,330,35.94316,128.55069
칠곡시장앞,466,35.94321,128.5509
칠곡에덴타운건너,1181,35.93238,128.5513
칠곡에덴타운앞,1932,35.93223,128.55187
칠곡운암역1,884,35.93178,128.55538
칠곡운암역2,1354,35.93192,128.55548
칠곡주공그린빌1단지건너,266,35.94976,128.57753
칠곡주공그린빌1단지앞,137,35.94945,128.57735
칠곡중학교건너(칠곡향교건너),372,35.94937,128.55256
칠곡중학교앞(칠곡향교앞),155,35.94757,128.55145
칠곡청구타운건너,303,35.92997,128.5613
칠곡청구타운앞,33,35.92886,128.56031
칠곡초등학교건너,147,35.94432,128.55367
칠곡한라타운건너,26,35.93958,128.54161
칠곡한라타운앞,413,35.93891,128.5418
칠곡한신아파트건너,130,35.93296,128.54448
칠곡한신아파트앞1,165,35.93373,128.54391
칠곡한신아파트앞2,133,35.93272,128.54438
칠곡화성타운앞1,603,35.93149,128.56029
칠곡화성타운앞2,260,35.93251,128.55835
칠성꽃도매시장건너,202,35.87616,128.6014
칠성꽃도매시장앞,274,35.876,128.60126
칠성시장(농협건너),111,35.87732,128.6035
칠성시장(농협앞),48,35.87718,128.60352
칠성시장(양친회신협),14,35.87801,128.60148
칠성시장(전자상가건너),65,35.87871,128.60296
칠성시장(전자상가앞),126,35.87857,128.60279
칠성시장건너,4699,35.87485,128.60567
칠성시장앞1,3376,35.87463,128.60535
칠성시장역(서문프라자건너),930,35.87615,128.60516
칠성시장역(서문프라자앞),551,35.87609,128.6051
칠성우방타운,156,35.88011,128.59222
침산3동행정복지센터,241,35.89133,128.58992
침산남영타운건너,684,35.90088,128.58521
침산남영타운앞,185,35.90076,128.5852
침산네거리1,678,35.88777,128.5934
침산네거리2,928,35.88784,128.59338
침산동화타운앞,178,35.89445,128.57804
침산쌍용예가아파트앞,148,35.89363,128.58971
침산중학교건너,259,35.88895,128.58775
침산중학교앞,210,35.889,128.58795
침산초등학교건너,720,35.89062,128.58567
침산초등학교앞,550,35.89037,128.5851
침산코오롱하늘채건너,1264,35.88534,128.59754
침산코오롱하늘채앞,1842,35.88555,128.59745
침산화성파크드림건너,1010,35.89242,128.59141
침산화성파크드림앞,1060,35.89221,128.59124
캐슬골드파크(1102동),1167,35.83968,128.63086
캐슬골드파크(1504동),1495,35.83935,128.63064
캐슬골드파크4단지앞,961,35.84081,128.63655
코스트코홀세일건너/복현화성타운앞,2373,35.90539,128.61833
코스트코홀세일앞/복현화성타운건너,799,35.90597,128.61864
코오롱아파트,950,35.86984,128.63235
퀸벨호텔건너,682,35.88317,128.66182
퀸벨호텔앞,2445,35.88278,128.66231
퀸스로드건너,387,35.86042,128.5448
퀸스로드건너(동편),756,35.8626,128.54619
퀸스로드앞,169,35.8606,128.54482
퀸스로드앞(동편),825,35.86243,128.54614
큰고개1,6640,35.88562,128.62996
큰고개2,951,35.88568,128.62986
큰고개오거리1,447,35.88629,128.63235
큰고개오거리2,3613,35.88647,128.63182
큰장네거리1,5137,35.87113,128.57824
큰장네거리2,5781,35.87075,128.5785
큰장네거리3,3400,35.87088,128.57867
큰장네거리4,3096,35.87055,128.57887
태성맨션건너,164,35.83956,128.59536
태성맨션앞,531,35.83972,128.59544
태왕그린힐즈건너,459,35.93881,128.64054
태왕그린힐즈앞1,412,35.93923,128.63853
태왕메트로시티건너,1284,35.88095,128.64093
태왕메트로시티앞,950,35.8811,128.63988
태왕아너스베스트앞,292,35.8208,128.5258
태왕아너스복현건너,554,35.90015,128.62007
태왕아너스복현앞,531,35.90006,128.62018
태전교회앞,79,35.91682,128.55063
태전두성타운건너,988,35.92402,128.5444
태전두성타운앞,172,35.9236,128.54436
태전삼거리1,3152,35.92212,128.5469
태전삼거리2,1830,35.92132,128.5466
태전역1,5795,35.91812,128.54805
태전역2,1272,35.9181,128.54782
태전육교2,58,35.92117,128.54166
태전중석타운,93,35.91363,128.54485
태전중앙시장건너,1148,35.92137,128.54586
태전중앙시장앞,1729,35.92096,128.54585
태전휴먼시아,43,35.9117,128.54644
태평상가건너,1627,35.87347,128.60262
태평상가앞1,1261,35.87349,128.60256
태평상가앞2,122,35.87336,128.6032
탱리마을건너,0,35.98508,128.63583
탱리마을앞,53,35.98499,128.63605
텍스빌,274,35.90684,128.60934
토지주택공사건너,1095,35.80842,128.5458
토지주택공사앞,370,35.80812,128.5448
파계교,254,35.94096,128.63805
파계사(종점),70,35.99036,128.63703
파군재삼거리1,327,35.93584,128.64351
파군재삼거리2,859,35.93401,128.64385
파동1차시장건너,929,35.82,128.61241
파동1차시장앞,186,35.81935,128.61275
파동우체국앞,454,35.80897,128.61993
파동청구하이츠,122,35.80934,128.61974
파티마병원건너1,7239,35.88294,128.6226
파티마병원건너2,948,35.88265,128.62496
팔거역1,375,35.94467,128.55904
팔거역2,321,35.94482,128.55891
팔거역3,284,35.9439,128.55822
팔거역4,71,35.94384,128.55852
팔공3차보성타운앞,115,35.94086,128.636
팔공3차보성타운후문,32,35.94004,128.6381
팔공보성아파트건너,228,35.94233,128.64661
팔공보성아파트앞,45,35.94224,128.6464
팔공산IC입구,2164,35.90773,128.64104
팔공산도림사추모공원,1,35.95043,128.72865
팔달시장건너,2355,35.88849,128.5702
팔달시장앞,4784,35.88858,128.56989
팔달시장역,4061,35.88895,128.56688
팔달신시장,2478,35.88922,128.5657
팔달신시장2,376,35.89121,128.56502
팔달역1,295,35.89756,128.54783
팔달역2,1897,35.89744,128.54796
팔달중학교건너,223,35.89842,128.54421
팔달중학교앞,91,35.89847,128.54425
팔달초등학교,21,35.8971,128.54371
팔레스호텔건너,1575,35.84164,128.598
팔레스호텔앞1,1630,35.84168,128.5979
팔레스호텔앞2,747,35.84315,128.59814
평광3차아파트,34,35.72696,128.44746
평광3차아파트건너,165,35.72687,128.44754
평리1동행정복지센터건너,97,35.87583,128.56359
평리1동행정복지센터앞,92,35.87574,128.56519
평리2동행정복지센터건너,293,35.86926,128.56322
평리2동행정복지센터앞,1077,35.86911,128.56334
평리3동행정복지센터건너,114,35.87567,128.56202
평리5동행정복지센터건너,148,35.87441,128.54871
평리5동행정복지센터앞,138,35.87425,128.54854
평리광명네거리,255,35.87566,128.55615
평리광명맨션건너,388,35.87498,128.55198
평리네거리1,6861,35.87733,128.55507
평리네거리2,2143,35.87747,128.5548
평리네거리3,335,35.87906,128.55319
평리명성아파트건너,275,35.87626,128.54695
평리명성아파트앞,475,35.87627,128.54706
평리중학교건너,302,35.87443,128.56301
평리중학교앞,67,35.87435,128.56295
평리청구타운건너,3789,35.86457,128.55613
평리청구타운앞,3476,35.86451,128.55599
평화시장(닭똥집골목)건너,2561,35.88249,128.62067
평화시장(닭똥집골목)앞,3571,35.88281,128.62145
평화씨엠비앞,130,35.74069,128.46427
평화정공건너,286,35.86254,128.53768
평화정공앞,24,35.86231,128.53735
평화타운건너,299,35.85036,128.51702
포산고등학교1,30,35.6893,128.44981
포산고등학교2,61,35.68907,128.44992
푸드웰앞,42,35.83541,128.50054
풍국주정공업,62,35.82309,128.50736
하나리움앞,1549,35.69602,128.46367
하나원전문장례식장,0,35.71363,128.44368
하빈면사무소앞,14,35.90159,128.44518
학남고등학교건너,144,35.94686,128.56948
학남고등학교앞,309,35.9467,128.56946
학남초등학교건너,311,35.94663,128.56636
학남초등학교앞,139,35.94652,128.56656
학산아파트앞,6,35.69153,128.44908
학정청아람2,38,35.95445,128.56795
학정청아람건너,83,35.95427,128.56577
학정청아람앞,281,35.95363,128.5658
한가람타운앞,1962,35.85452,128.61065
한걸마을앞,77,35.98329,128.63597
한국가스공사앞,11,35.88581,128.72962
한국감정원앞,96,35.87847,128.7301
한국감정원앞2,71,35.87832,128.72826
한국건강관리협회건너,223,35.86867,128.62314
한국건강관리협회앞,208,35.86901,128.62328
한국교육학술정보원앞,267,35.87687,128.73548
한국국토정보공사건너,3849,35.876,128.62411
한국국토정보공사앞,432,35.87622,128.62426
한국농어촌공사건너,1448,35.93177,128.55719
한국농어촌공사앞,555,35.93154,128.5576
한국델파이건너,52,35.73078,128.4509
한국델파이앞,175,35.7312,128.4512
한국도로공사건너,341,35.93643,128.54132
한국도로공사앞,5,35.93615,128.5409
한국로봇산업진흥원건너,186,35.89439,128.57075
한국로봇산업진흥원앞,501,35.89569,128.57252
한국로봇산업진흥원후문앞,86,35.89532,128.57073
한국방송통신대학교건너,235,35.85925,128.49332
한국방송통신대학교앞,261,35.85936,128.49464
한국산업은행성서지점건너,788,35.8352,128.49497
한국산업은행성서지점앞,18,35.83501,128.49543
한국산업인력공단앞,75,35.83556,128.50448
한국생산기술연구원건너,0,35.69126,128.46978
한국섬유개발연구원건너,863,35.86762,128.54656
한국섬유개발연구원앞,337,35.86815,128.54644
한국정보화진흥원,15,35.88073,128.73059
한국클래드텍앞,39,35.63614,128.41973
한국타이어,487,36.0373,128.7888
한국타이어,487,35.84248,128.51593
한국패션센터,138,35.90543,128.61221
한국폴리텍VI대구대학건너,2173,35.87193,128.55505
한국폴리텍VI대구대학앞,3676,35.87196,128.55484
한국폴리텍대학(섬유패션캠퍼스),1716,nan,nan
한국한의학연구원앞,59,35.88163,128.73202
한국환경자원공사,87,35.83485,128.48699
한라하우젠트,293,35.94814,128.56474
한마음주유소건너,100,35.83434,128.56131
한마음주유소앞,244,35.83399,128.56063
한샘교회,884,35.8278,128.62581
한샘교회건너,1376,35.82682,128.62556
한서기전건너,6,35.87846,128.46357
한양공작맨션건너,73,35.93556,128.55486
한양산호아파트건너,45,35.94243,128.55492
한양코스모스아파트건너,68,35.93294,128.55441
한양코스모스아파트앞,61,35.9333,128.55449
한영한마음아동병원건너,1767,35.83413,128.55484
한영한마음아동병원앞,5813,35.83484,128.55578
한전동대구지사,1632,35.87448,128.64115
한전동대구지사건너,2338,35.87424,128.64116
한전서대구지사건너,3972,35.87018,128.5711
한전서대구지사앞,1949,35.87023,128.57102
한화꿈에그린건너1,936,35.86484,128.49142
한화꿈에그린건너2,172,35.86268,128.49206
한화꿈에그린앞,1168,35.86355,128.49133
함지초등학교건너,211,35.93612,128.55955
함지초등학교앞,75,35.93602,128.55947
해안동행정복지센터,80,35.88229,128.67234
해안역(1번출구),658,35.88369,128.65941
해안역(3번출구),1853,35.88342,128.65973
헬로TV대구방송건너,1513,35.83929,128.62602
헬로TV대구방송앞,2066,35.83935,128.6266
혁신도시입구1,289,35.87848,128.7139
혁신도시입구2,792,35.87842,128.7143
혁신이노힐즈아파트건너,268,35.87443,128.74841
혁신이노힐즈아파트앞,45,35.87463,128.74775
현내2리중방마을앞,0,35.90494,128.44506
현대금속,368,35.82048,128.50476
현대백조아파트(북편),47,35.84182,128.53182
현대백조아파트건너,321,35.84084,128.53048
현대백조아파트앞,1306,35.84123,128.53075
현대백화점.동아쇼핑건너,1110,35.8659,128.59009
현대시장건너,328,35.84815,128.61308
현대시장앞,1010,35.84803,128.61283
현대해상건너,4225,35.85964,128.56248
현대해상앞,1519,35.8589,128.56122
현충로역(3번출구),3438,35.84128,128.58233
현충로역(4번출구),5191,35.84124,128.58178
현충삼거리1,69,35.83374,128.57949
현충삼거리2,31,35.83418,128.57965
현풍경남은행건너,30,35.69271,128.45791
현풍경남은행앞,50,35.69269,128.4577
현풍농협,48,35.69687,128.44411
현풍삼거리,10,35.7006,128.43892
현풍새마을금고,173,35.69659,128.44423
현풍시외버스터미널,28,35.69917,128.44118
현풍주공아파트,93,35.69177,128.44291
현풍주공아파트앞,11,35.69199,128.44292
현풍중고등학교,57,35.69688,128.43923
현풍터미널건너,8,35.69964,128.44154
현풍터미널앞,296,35.69965,128.44138
현풍할매곰탕,81,35.6946,128.44542
현풍할매곰탕건너,95,35.69448,128.44536
협성휴포레강북건너,54,35.92276,128.55265
협성휴포레강북앞,36,35.92313,128.55283
호산초등학교앞,327,35.84898,128.47813
호텔수성건너,297,35.82507,128.62198
호텔수성앞,410,35.82499,128.6219
홈플러스내당점건너,515,35.86087,128.56441
홈플러스내당점앞,1145,35.86123,128.56447
홈플러스대구점건너,2455,35.88111,128.59636
홈플러스대구점앞,2984,35.88114,128.59606
홈플러스동촌점건너,1692,35.88487,128.65622
홈플러스동촌점앞,659,35.88525,128.65603
홈플러스칠곡점건너,283,35.94569,128.55624
홈플러스칠곡점앞,1162,35.94547,128.55612
홍천사입구,20,35.80892,128.48237
화남초등학교건너,261,35.80038,128.49765
화남초등학교앞,217,35.80039,128.49814
화동초등학교건너,145,35.80051,128.51
화동초등학교앞,35,35.8005,128.50988
화랑교1,3592,35.87707,128.66302
화랑교2,512,35.87728,128.66247
화성그랜드앞,93,35.94057,128.56981
화성센트럴파크,188,35.93507,128.56208
화성쌍용타운앞1,317,35.86237,128.61426
화성쌍용타운앞2,276,35.86309,128.61168
화성전문요양원건너,24,35.83112,128.60774
화성전문요양원앞,200,35.83159,128.60747
화성파크뷰건너,46,35.80664,128.62231
화성파크뷰앞,1188,35.80662,128.62228
화영테크건너,101,35.83956,128.48167
화영테크앞,8,35.83975,128.48221
화원고등학교건너,337,35.7973,128.48706
화원고등학교앞,2221,35.79825,128.48888
화원농협주유소건너,348,35.80485,128.49489
화원농협주유소앞,2340,35.80501,128.49428
화원삼주타운건너,234,35.80761,128.48816
화원삼주타운앞,57,35.80754,128.48876
화원시장건너,356,35.80098,128.50111
화원시장앞,255,35.80101,128.50081
화원영농자재판매상앞,6,35.79999,128.50079
화원유원지(사문진주막촌),19,35.81014,128.47802
화원유원지건너,2,35.80943,128.4785
화원유원지입구,33,35.80944,128.47877
화원초등학교건너,1344,35.80387,128.49918
화원초등학교앞,1560,35.80377,128.49953
화전동1,6,35.96214,128.63143
황금2동치안센터건너,629,35.84861,128.61666
황금2동치안센터앞,126,35.8485,128.61681
황금네거리1,572,35.83863,128.62437
황금네거리2,3146,35.83878,128.62379
황금시장건너,71,35.84647,128.62052
황금초등학교건너,771,35.84471,128.61661
황금초등학교앞,219,35.84425,128.61689
황금힐스테이트,1304,35.84049,128.63697
황제맨션건너,1323,35.86305,128.56419
황제맨션앞,457,35.8639,128.56409
효동초등학교건너,893,35.88327,128.64407
효동초등학교앞,473,35.88311,128.64428
효목네거리1,519,35.87573,128.6454
효목네거리2,1057,35.87555,128.64591
효목네거리3,1676,35.87727,128.64633
효성타운앞,522,35.8346,128.60359
흥사단 대구지부건너,421,35.86137,128.63993
흥사단 대구지부앞,1804,35.86121,128.63994
희망교1,54,35.84761,128.60496
희망교2,129,35.84747,128.60446
희성전자건너,28,35.84512,128.47798
1차서한화성타운앞,62,35.85413,128.52892
e-편한세상월배건너,18,35.82736,128.5235
KT상동지사건너,237,35.83935,128.61682
가창초등학교앞,18,35.76957,128.64831
가천동앞,5,35.85141,128.68532
강동중·고등학교,34,35.86663,128.72889
강북중학교앞,4,35.93926,128.56572
강정보(디아크문화관)건너,2,35.8432,128.46564
경북공무원교육원1,5,nan,nan
경희강재앞,36,35.83633,128.51712
고모역앞,14,35.85819,128.67822
고성아파트건너,36,35.87985,128.58195
관음공영주차장앞,94,35.93974,128.54444
관음변전소1,81,35.94219,128.54214
관음어린이집,146,35.94333,128.5451
교항리건너,34,35.78366,128.44927
구암동1,3,35.95461,128.67958
국립식량과학원대구시험지,15,35.9071,128.44465
국우동현대아파트건너,37,35.94775,128.58006
그린빌4단지건너,63,35.93793,128.56792
금포1교1,0,35.77219,128.42378
금포교,10,35.77427,128.42259
금호서한이다음아파트건너,34,35.89691,128.51176
금호서한이다음아파트앞,36,35.89717,128.51012
금호화물자동차공영차고지,9,35.88561,128.5322
남도버스1,12,35.80775,128.52732
남문시장건너1,8,35.86164,128.59167
남산고등학교건너,35,35.85689,128.60828
노곡교2,18,35.90048,128.56628
농촌진흥원입구,26,35.95454,128.55484
달성군민운동장건너,19,35.72911,128.4523
달성기와앞,7,35.7363,128.46869
달성산업단지건너,16,35.72979,128.46178
달천리(시내방향),0,35.88738,128.48224
달천리(시외방향),0,35.88746,128.48229
대1리용흥지앞,8,35.66582,128.43004
대곡고등학교앞,40,35.8039,128.53738
대곡파출소1,86,35.80411,128.52858
대구경북과학기술원기숙사,16,nan,nan
대구시설관리사업소,147,35.83484,128.48966
대구시지노인전문병원건너,95,35.82777,128.71044
대구우편집중국(동편),1,35.91093,128.61554
대구중앙중학교건너,18,35.86764,128.61514
대구지료재생사,160,35.8327,128.50006
대덕문화전당건너,15,35.83227,128.57593
대덕승마장건너,49,35.82351,128.55368
대덕초등학교,1,35.83072,128.56061
대동공업건너,24,35.72612,128.45695
대동금속건너,16,35.73604,128.45578
대명중학교건너,28,35.83244,128.57933
대명중학교앞,35,35.83241,128.57854
대원사건너,3,35.96298,128.73912
대원사앞(공산동),4,nan,nan
대일1리마을회관건너,4,35.7681,128.64863
대주기계앞,16,35.67703,128.45697
대중인벤트,31,nan,nan
대진중고등학교앞,29,35.8058,128.52047
대천공영차고지앞,48,35.81661,128.50507
대천초등학교앞,8,35.93813,128.55547
대홍철강,4,35.84045,128.47813
덴티스앞,3,35.83383,128.49998
도동교2,13,35.91081,128.65172
도동청구타운건너,67,35.90919,128.64865
동북주유소건너,7,35.95272,128.63416
동성에스티에스건너,1,35.87481,128.46343
동호초등학교건너,18,35.86484,128.72145
두천마을입구,0,35.93402,128.46098
럭키아파트앞,0,35.94002,128.55663
마비정벽화마을(종점),1,35.77992,128.54161
만촌화성파크스위트건너,65,35.87426,128.65421
매일신문사건너,27,35.86853,128.58703
매천고교,40,35.91162,128.54671
매천시장역2,44,35.90377,128.54541
명곡미래빌3단지앞,10,35.79736,128.49563
명문오하임아파트앞,36,35.8725,128.61971
모다아울렛,302,35.83503,128.48994
문산리,0,35.85361,128.43136
박곡리해랑포앞,3,35.88711,128.49573
반송리,0,35.75579,128.49408
방천리2,0,35.88551,128.50358
범물하이츠앞,72,35.82418,128.64314
베어산업건너,1,35.91431,128.61353
베어산업앞,3,35.91408,128.61353
보성기계앞,14,35.89835,128.56819
봉무초등학교앞,5,35.92509,128.63608
봉촌낙동길입구,2,35.8614,128.39393
부동,9,35.88841,128.67899
부영7단지앞,21,35.93415,128.56606
북대구초등학교건너,53,35.90418,128.60946
비슬초등학교앞,14,35.69677,128.45703
비원지구대건너,105,35.88386,128.57465
삼리1리2,12,35.76761,128.40883
삼리리1(논공),2,35.76634,128.40672
삼리리2(논공),55,35.76642,128.40662
삼성한국형아파트건너,10,35.85096,128.47798
삼익THK건너,19,35.83555,128.51595
